<Header file>
"software";"created";"content";"1";
"(aixmParser v2.26.4) ";"2021-06-25T14:09:58.320220";"airspacesCatalog";{"srcAixmFile": "../AIXM4.5_all_FR_OM_2021-06-17.xml", "srcAixmOrigin": "Sia-France", "srcAixmVersion": "4.5", "srcAixmCreated": "2021-05-06T14:48:09.497+02:00", "srcAixmEffective": "2021-06-17T00:00:00.000+02:00"};

<Content>
"zoneType";"groupZone";"vfrZone";"vfrZoneExt";"freeFlightZone";"freeFlightZoneExt";"excludeAirspaceNotCoord";"excludeAirspaceNotFfArea";"geometryType";"excludeAirspaceByFilter";"excludeAirspaceByAlt";"excludeAirspaceByRef";"deltaExt";"potentialFilter4FreeFlightZone";"orgName";"keySrcFile";"GUId";"UId";"id";"srcClass";"srcType";"srcCodeActivity";"srcLocalType";"srcCodeMil";"srcCodeLocInd";"srcName";"class";"type";"codeActivity";"name";"nameV";"desc";"Mhz";"activationCode";"activationDesc";"timeScheduling";"declassifiable";"seeNOTAM";"exceptSAT";"exceptSUN";"exceptHOL";"groundEstimatedHeight";"lowerMin";"lower";"lowerM";"ordinalLowerMinM";"ordinalLowerM";"upperMax";"upper";"upperM";"ordinalUpperMaxM";"ordinalUpperM";"WarningValDistVerLower";"WarningValDistVerUpper";"lowerType";"lowerValue";"lowerUnit";"lowerTypeMnm";"lowerValueMnm";"lowerUnitMnm";"upperType";"upperValue";"upperUnit";"lowerTypeMax";"lowerValueMax";"lowerUnitMax";"use4cfd";
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";"FRANCE";;;"1560995";"LFMN4.20";"C";"TMA";;;;;"NICE 4.20";"C";"TMA";;"NICE 4.20";"TMA NICE 4.20";;;"H24";;;;;;;;;;"2500FT AMSL";"762";;;;"FL115";"3505";;;;;"ALT";"2500";"FT";;;;"STD";"115";"FL";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562397";"LF880";"";"D-OTHER";;"SUR";;;"880";"Q";"SUR";;"880";"SUR 880 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562399";"LF910";"";"D-OTHER";;"SUR";;;"910";"Q";"SUR";;"910";"SUR 910 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562403";"LF900";"";"D-OTHER";;"SUR";;;"900";"Q";"SUR";;"900";"SUR 900 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562141";"LF370";"";"D-OTHER";;"SUR";;;"370";"Q";"SUR";;"370";"SUR 370 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562143";"LF380";"";"D-OTHER";;"SUR";;;"380";"Q";"SUR";;"380";"SUR 380 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562145";"LF390";"";"D-OTHER";;"SUR";;;"390";"Q";"SUR";;"390";"SUR 390 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562151";"LF330";"";"D-OTHER";;"SUR";;;"330";"Q";"SUR";;"330";"SUR 330 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562155";"LF340";"";"D-OTHER";;"SUR";;;"340";"Q";"SUR";;"340";"SUR 340 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562159";"LF350";"";"D-OTHER";;"SUR";;;"350";"Q";"SUR";;"350";"SUR 350 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562161";"LF360";"";"D-OTHER";;"SUR";;;"360";"Q";"SUR";;"360";"SUR 360 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562165";"LF450";"";"D-OTHER";;"SUR";;;"450";"Q";"SUR";;"450";"SUR 450 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562169";"LF460";"";"D-OTHER";;"SUR";;;"460";"Q";"SUR";;"460";"SUR 460 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562173";"LF470";"";"D-OTHER";;"SUR";;;"470";"Q";"SUR";;"470";"SUR 470 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562175";"LF480";"";"D-OTHER";;"SUR";;;"480";"Q";"SUR";;"480";"SUR 480 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562177";"LF410";"";"D-OTHER";;"SUR";;;"410";"Q";"SUR";;"410";"SUR 410 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562181";"LF420";"";"D-OTHER";;"SUR";;;"420";"Q";"SUR";;"420";"SUR 420 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562183";"LF430";"";"D-OTHER";;"SUR";;;"430";"Q";"SUR";;"430";"SUR 430 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562185";"LF440";"";"D-OTHER";;"SUR";;;"440";"Q";"SUR";;"440";"SUR 440 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562221";"LF320";"";"D-OTHER";;"SUR";;;"320";"Q";"SUR";;"320";"SUR 320 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562225";"LF310";"";"D-OTHER";;"SUR";;;"310";"Q";"SUR";;"310";"SUR 310 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562241";"LF670";"";"D-OTHER";;"SUR";;;"670";"Q";"SUR";;"670";"SUR 670 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562243";"LF680";"";"D-OTHER";;"SUR";;;"680";"Q";"SUR";;"680";"SUR 680 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562245";"LF660";"";"D-OTHER";;"SUR";;;"660";"Q";"SUR";;"660";"SUR 660 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562247";"LF710";"";"D-OTHER";;"SUR";;;"710";"Q";"SUR";;"710";"SUR 710 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562251";"LF720";"";"D-OTHER";;"SUR";;;"720";"Q";"SUR";;"720";"SUR 720 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562255";"LF690";"";"D-OTHER";;"SUR";;;"690";"Q";"SUR";;"690";"SUR 690 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562259";"LF700";"";"D-OTHER";;"SUR";;;"700";"Q";"SUR";;"700";"SUR 700 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562263";"LF750";"";"D-OTHER";;"SUR";;;"750";"Q";"SUR";;"750";"SUR 750 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562267";"LF760";"";"D-OTHER";;"SUR";;;"760";"Q";"SUR";;"760";"SUR 760 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562271";"LF730";"";"D-OTHER";;"SUR";;;"730";"Q";"SUR";;"730";"SUR 730 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562275";"LF740";"";"D-OTHER";;"SUR";;;"740";"Q";"SUR";;"740";"SUR 740 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562277";"LF780";"";"D-OTHER";;"SUR";;;"780";"Q";"SUR";;"780";"SUR 780 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562281";"LF790";"";"D-OTHER";;"SUR";;;"790";"Q";"SUR";;"790";"SUR 790 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562283";"LF770";"";"D-OTHER";;"SUR";;;"770";"Q";"SUR";;"770";"SUR 770 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562287";"LF520";"";"D-OTHER";;"SUR";;;"520";"Q";"SUR";;"520";"SUR 520 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562289";"LF510";"";"D-OTHER";;"SUR";;;"510";"Q";"SUR";;"510";"SUR 510 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562291";"LF500";"";"D-OTHER";;"SUR";;;"500";"Q";"SUR";;"500";"SUR 500 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562293";"LF490";"";"D-OTHER";;"SUR";;;"490";"Q";"SUR";;"490";"SUR 490 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562299";"LF550";"";"D-OTHER";;"SUR";;;"550";"Q";"SUR";;"550";"SUR 550 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562303";"LF540";"";"D-OTHER";;"SUR";;;"540";"Q";"SUR";;"540";"SUR 540 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562305";"LF530";"";"D-OTHER";;"SUR";;;"530";"Q";"SUR";;"530";"SUR 530 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562309";"LF600";"";"D-OTHER";;"SUR";;;"600";"Q";"SUR";;"600";"SUR 600 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562311";"LF590";"";"D-OTHER";;"SUR";;;"590";"Q";"SUR";;"590";"SUR 590 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562313";"LF580";"";"D-OTHER";;"SUR";;;"580";"Q";"SUR";;"580";"SUR 580 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562315";"LF570";"";"D-OTHER";;"SUR";;;"570";"Q";"SUR";;"570";"SUR 570 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562317";"LF640";"";"D-OTHER";;"SUR";;;"640";"Q";"SUR";;"640";"SUR 640 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562319";"LF630";"";"D-OTHER";;"SUR";;;"630";"Q";"SUR";;"630";"SUR 630 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562321";"LF620";"";"D-OTHER";;"SUR";;;"620";"Q";"SUR";;"620";"SUR 620 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562323";"LF610";"";"D-OTHER";;"SUR";;;"610";"Q";"SUR";;"610";"SUR 610 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562367";"LF810";"";"D-OTHER";;"SUR";;;"810";"Q";"SUR";;"810";"SUR 810 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562369";"LF800";"";"D-OTHER";;"SUR";;;"800";"Q";"SUR";;"800";"SUR 800 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562375";"LF820";"";"D-OTHER";;"SUR";;;"820";"Q";"SUR";;"820";"SUR 820 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562377";"LF850";"";"D-OTHER";;"SUR";;;"850";"Q";"SUR";;"850";"SUR 850 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562381";"LF840";"";"D-OTHER";;"SUR";;;"840";"Q";"SUR";;"840";"SUR 840 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562385";"LF870";"";"D-OTHER";;"SUR";;;"870";"Q";"SUR";;"870";"SUR 870 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";;;;"1562393";"LF890";"";"D-OTHER";;"SUR";;;"890";"Q";"SUR";;"890";"SUR 890 Upper(1000FT AGL-3300FT AGL)";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"SFC";"0";;;"3300FT AGL";"1000FT AGL";"304";"1005";"304";;;"HEI";"0";"FT";;;;"HEI";"1000";"FT";;;;;
"Airspace Zone";"False";"True";"False";"False";"False";;;;"True";;;;;"FRANCE";;;"1561859";"LFLC3.30";"E";"TMA";;;;;"CLERMONT 3.30";"E";"TMA";;"CLERMONT 3.30";"TMA CLERMONT 3.30";;;"H24";;;;;;;;"[0, 0, 0, 0]";;"1000FT AGL";"304";;"304";;"FL115";"3505";;;;;"HEI";"1000";"FT";;;;"STD";"115";"FL";;;;;
"Airspace Zone";"False";"True";"True";"True";"True";;;;;;;;"True";"FRANCE";;;"1561861";"LFLC6.20";"D";"TMA";;;;;"CLERMONT 6.20";"D";"TMA";;"CLERMONT 6.20";"TMA CLERMONT 6.20";;;"H24";;;;;;;;;;"FL085";"2590";;;;"FL145";"4419";;;;;"STD";"85";"FL";;;;"STD";"145";"FL";;;;;
"Airspace Zone";"False";"True";"False";"False";"False";;;;"True";;;;;"FRANCE";;;"1561871";"LFLC6.30";"E";"TMA";;;;;"CLERMONT 6.30";"E";"TMA";;"CLERMONT 6.30";"TMA CLERMONT 6.30";;;"H24";;;;;;;;;;"FL065";"1981";;;;"FL085";"2590";;;;;"STD";"65";"FL";;;;"STD";"85";"FL";;;;;
"Airspace Zone";"False";"True";"False";"True";"False";;;;;;;;"True";"FRANCE";;;"1561885";"LFLL11.20";"C";"TMA";;;;;"LYON 11.20";"C";"TMA";;"LYON 11.20";"TMA LYON 11.20";;;"H24";;;;;;;;;;"FL095";"2895";;;;"FL115";"3505";;;;;"STD";"95";"FL";;;;"STD";"115";"FL";;;;;
"Airspace Zone";"False";"False";"True";"False";"True";;;;;"True";;;"True";"FRANCE";;;"1561889";"LFLL11";"D";"TMA";;;;;"LYON 11";"D";"TMA";;"LYON 11";"TMA LYON 11";;;"H24";;;;;;;;;;"FL115";"3505";;;;"FL145";"4419";;;;;"STD";"115";"FL";;;;"STD";"145";"FL";;;;;
"Airspace Zone";"False";"False";"True";"False";"True";;;;;"True";;;"True";"FRANCE";;;"1561891";"LFLC1";"D";"TMA";;;;;"CLERMONT 1";"D";"TMA";;"CLERMONT 1";"TMA CLERMONT 1";;;"H24";;;;;;;;;;"FL145";"4419";;;;"FL195";"5943";;;;;"STD";"145";"FL";;;;"STD";"195";"FL";;;;;
"Airspace Zone";"False";"False";"True";"False";"True";;;;;"True";;;"True";"FRANCE";;;"1561895";"LFLL12";"D";"TMA";;;;;"LYON 12";"D";"TMA";;"LYON 12";"TMA LYON 12";;;"H24";;;;;;;;;;"FL145";"4419";;;;"FL195";"5943";;;;;"STD";"145";"FL";;;;"STD";"195";"FL";;;;;
